date,station,lat,lon,temp_C,precip_mm
20100804,沈阳,41.8,123.43,25.3,5.96
20100805,沈阳,41.8,123.43,23.38,60.15
20100806,沈阳,41.8,123.43,21.86,0.0
20100807,沈阳,41.8,123.43,22.25,0.06
20100808,沈阳,41.8,123.43,20.49,21.86
20100809,沈阳,41.8,123.43,23.18,8.1
20100810,沈阳,41.8,123.43,23.05,3.7
20100811,沈阳,41.8,123.43,24.15,0.02
20100812,沈阳,41.8,123.43,24.07,0.0
20100813,沈阳,41.8,123.43,24.8,0.02
20100814,沈阳,41.8,123.43,23.83,8.68
20100815,沈阳,41.8,123.43,22.08,0.02
20100816,沈阳,41.8,123.43,22.91,0.0
20100817,沈阳,41.8,123.43,24.06,0.0
20100818,沈阳,41.8,123.43,24.2,0.0
20100819,沈阳,41.8,123.43,24.69,27.47
20100820,沈阳,41.8,123.43,22.37,14.56
20100821,沈阳,41.8,123.43,21.96,14.96
20100822,沈阳,41.8,123.43,18.2,55.38
20100823,沈阳,41.8,123.43,19.7,0.0
20100824,沈阳,41.8,123.43,21.85,0.0
20100825,沈阳,41.8,123.43,22.47,0.0
20100826,沈阳,41.8,123.43,22.27,0.08
20100827,沈阳,41.8,123.43,21.59,8.03
20100828,沈阳,41.8,123.43,22.63,32.32
20100829,沈阳,41.8,123.43,21.45,13.59
20100830,沈阳,41.8,123.43,21.26,0.17
20100831,沈阳,41.8,123.43,21.53,0.0
20100901,沈阳,41.8,123.43,22.21,0.18
20100902,沈阳,41.8,123.43,21.93,0.0
20100903,沈阳,41.8,123.43,20.12,0.38
20100904,沈阳,41.8,123.43,21.25,0.0
20100905,沈阳,41.8,123.43,21.45,0.0
20100906,沈阳,41.8,123.43,23.19,0.0
20100907,沈阳,41.8,123.43,16.89,0.0
20100908,沈阳,41.8,123.43,17.34,0.0
20100909,沈阳,41.8,123.43,19.92,0.03
20100910,沈阳,41.8,123.43,20.77,0.51
20100911,沈阳,41.8,123.43,21.23,1.34
20100912,沈阳,41.8,123.43,22.35,0.1
20100913,沈阳,41.8,123.43,22.76,0.0
20100914,沈阳,41.8,123.43,22.77,0.0
20100915,沈阳,41.8,123.43,22.55,1.15
20100916,沈阳,41.8,123.43,18.04,5.43
20100917,沈阳,41.8,123.43,13.15,14.73
20100918,沈阳,41.8,123.43,14.09,15.44
20100919,沈阳,41.8,123.43,16.82,0.03
20100920,沈阳,41.8,123.43,16.77,5.05
20100921,沈阳,41.8,123.43,11.41,8.63
20100922,沈阳,41.8,123.43,9.76,0.0
20100923,沈阳,41.8,123.43,10.34,0.0
20100924,沈阳,41.8,123.43,13.66,0.0
20100925,沈阳,41.8,123.43,16.06,0.01
20100926,沈阳,41.8,123.43,15.56,1.68
20100927,沈阳,41.8,123.43,11.78,0.89
20100928,沈阳,41.8,123.43,9.55,0.0
20100929,沈阳,41.8,123.43,10.6,0.0
20100930,沈阳,41.8,123.43,13.85,0.0
20101001,沈阳,41.8,123.43,16.29,0.01
20101002,沈阳,41.8,123.43,14.86,10.49
20101003,沈阳,41.8,123.43,10.3,26.22
20101004,沈阳,41.8,123.43,8.93,0.35
20101005,沈阳,41.8,123.43,10.31,0.0
20101006,沈阳,41.8,123.43,15.17,0.02
20101007,沈阳,41.8,123.43,16.76,0.0
20101008,沈阳,41.8,123.43,15.82,0.0
20101009,沈阳,41.8,123.43,15.37,0.0
20101010,沈阳,41.8,123.43,13.47,0.06
20101011,沈阳,41.8,123.43,6.42,13.64
20101012,沈阳,41.8,123.43,7.29,0.0
20101013,沈阳,41.8,123.43,10.59,0.0
20101014,沈阳,41.8,123.43,8.04,0.02
20101015,沈阳,41.8,123.43,6.06,0.14
20101016,沈阳,41.8,123.43,1.49,0.0
20101017,沈阳,41.8,123.43,0.0,0.0
20101018,沈阳,41.8,123.43,3.12,0.46
20101019,沈阳,41.8,123.43,4.05,0.74
20101020,沈阳,41.8,123.43,3.88,0.0
20101021,沈阳,41.8,123.43,5.2,0.0
20101022,沈阳,41.8,123.43,10.1,0.0
20101023,沈阳,41.8,123.43,10.43,0.08
20101024,沈阳,41.8,123.43,3.94,0.34
20101025,沈阳,41.8,123.43,-0.33,0.0
20101026,沈阳,41.8,123.43,-1.46,0.0
20101027,沈阳,41.8,123.43,0.07,0.0
20101028,沈阳,41.8,123.43,3.18,0.0
20101029,沈阳,41.8,123.43,5.3,0.0
20101030,沈阳,41.8,123.43,6.39,0.0
20101031,沈阳,41.8,123.43,6.08,0.0
20100401,呼和浩特,40.82,111.75,-4.49,0.0
20100402,呼和浩特,40.82,111.75,-4.31,0.0
20100403,呼和浩特,40.82,111.75,1.16,0.0
20100404,呼和浩特,40.82,111.75,2.8,0.0
20100405,呼和浩特,40.82,111.75,-0.78,0.03
20100406,呼和浩特,40.82,111.75,-0.54,0.0
20100407,呼和浩特,40.82,111.75,4.39,0.0
20100408,呼和浩特,40.82,111.75,4.95,0.0
20100409,呼和浩特,40.82,111.75,1.95,0.0
20100410,呼和浩特,40.82,111.75,0.67,0.0
20100411,呼和浩特,40.82,111.75,2.89,0.1
20100412,呼和浩特,40.82,111.75,-6.61,0.02
20100413,呼和浩特,40.82,111.75,-4.41,0.0
20100414,呼和浩特,40.82,111.75,-0.87,0.0
20100415,呼和浩特,40.82,111.75,1.9,0.0
20100416,呼和浩特,40.82,111.75,4.58,0.0
20100417,呼和浩特,40.82,111.75,6.19,1.8
20100418,呼和浩特,40.82,111.75,8.89,0.01
20100419,呼和浩特,40.82,111.75,8.36,0.0
20100420,呼和浩特,40.82,111.75,8.52,0.87
20100421,呼和浩特,40.82,111.75,1.36,7.52
20100422,呼和浩特,40.82,111.75,-0.86,0.26
20100423,呼和浩特,40.82,111.75,2.74,0.0
20100424,呼和浩特,40.82,111.75,7.55,0.1
20100425,呼和浩特,40.82,111.75,1.0,7.99
20100426,呼和浩特,40.82,111.75,-4.69,0.45
20100427,呼和浩特,40.82,111.75,-3.57,0.02
20100428,呼和浩特,40.82,111.75,-1.19,0.0
20100429,呼和浩特,40.82,111.75,1.23,0.0
20100430,呼和浩特,40.82,111.75,7.33,0.0
20100501,呼和浩特,40.82,111.75,12.93,0.0
20100502,呼和浩特,40.82,111.75,13.23,0.0
20100503,呼和浩特,40.82,111.75,10.47,0.17
20100504,呼和浩特,40.82,111.75,12.03,6.64
20100505,呼和浩特,40.82,111.75,5.87,0.98
20100506,呼和浩特,40.82,111.75,9.6,0.18
20100507,呼和浩特,40.82,111.75,9.91,0.0
20100508,呼和浩特,40.82,111.75,10.26,0.0
20100509,呼和浩特,40.82,111.75,3.4,0.0
20100510,呼和浩特,40.82,111.75,4.56,0.0
20100511,呼和浩特,40.82,111.75,8.04,0.0
20100512,呼和浩特,40.82,111.75,12.83,0.0
20100513,呼和浩特,40.82,111.75,13.33,0.16
20100514,呼和浩特,40.82,111.75,11.25,5.5
20100515,呼和浩特,40.82,111.75,13.55,0.1
20100516,呼和浩特,40.82,111.75,11.01,1.03
20100517,呼和浩特,40.82,111.75,10.91,4.57
20100518,呼和浩特,40.82,111.75,7.86,0.71
20100519,呼和浩特,40.82,111.75,14.19,0.0
20100520,呼和浩特,40.82,111.75,15.72,0.0
20100521,呼和浩特,40.82,111.75,16.18,0.0
20100522,呼和浩特,40.82,111.75,17.54,0.0
20100523,呼和浩特,40.82,111.75,17.36,0.11
20100524,呼和浩特,40.82,111.75,12.92,0.0
20100525,呼和浩特,40.82,111.75,13.92,0.48
20100526,呼和浩特,40.82,111.75,12.19,15.36
20100527,呼和浩特,40.82,111.75,12.3,12.91
20100528,呼和浩特,40.82,111.75,12.56,8.53
20100529,呼和浩特,40.82,111.75,14.71,0.0
20100530,呼和浩特,40.82,111.75,12.56,0.01
20100531,呼和浩特,40.82,111.75,15.36,0.0
20100601,呼和浩特,40.82,111.75,18.54,0.0
20100602,呼和浩特,40.82,111.75,17.79,0.0
20100603,呼和浩特,40.82,111.75,16.82,0.0
20100604,呼和浩特,40.82,111.75,17.86,0.0
20100605,呼和浩特,40.82,111.75,19.5,0.0
20100606,呼和浩特,40.82,111.75,19.09,0.0
20100607,呼和浩特,40.82,111.75,18.42,0.0
20100608,呼和浩特,40.82,111.75,13.67,0.36
20100609,呼和浩特,40.82,111.75,12.42,1.68
20100610,呼和浩特,40.82,111.75,15.41,0.06
20100611,呼和浩特,40.82,111.75,19.69,1.57
20100612,呼和浩特,40.82,111.75,19.97,0.0
20100613,呼和浩特,40.82,111.75,19.5,0.13
20100614,呼和浩特,40.82,111.75,20.51,0.11
20100615,呼和浩特,40.82,111.75,22.57,0.07
20100616,呼和浩特,40.82,111.75,20.04,2.35
20100617,呼和浩特,40.82,111.75,14.84,4.71
20100618,呼和浩特,40.82,111.75,15.97,0.16
20100619,呼和浩特,40.82,111.75,20.83,0.1
20100620,呼和浩特,40.82,111.75,22.11,0.0
20100621,呼和浩特,40.82,111.75,21.62,0.26
20100622,呼和浩特,40.82,111.75,22.27,0.0
20100623,呼和浩特,40.82,111.75,22.42,0.0
20100624,呼和浩特,40.82,111.75,23.11,0.0
20100625,呼和浩特,40.82,111.75,22.61,0.0
20100626,呼和浩特,40.82,111.75,21.98,0.0
20100627,呼和浩特,40.82,111.75,22.92,0.02
20100628,呼和浩特,40.82,111.75,25.19,0.02
20100629,呼和浩特,40.82,111.75,24.48,0.32
20100630,呼和浩特,40.82,111.75,20.7,3.5
20100701,呼和浩特,40.82,111.75,22.58,1.25
20100702,呼和浩特,40.82,111.75,24.77,0.01
20100703,呼和浩特,40.82,111.75,24.51,0.0
20100704,呼和浩特,40.82,111.75,24.21,0.0
20100705,呼和浩特,40.82,111.75,22.85,0.0
20100706,呼和浩特,40.82,111.75,25.51,0.0
20100707,呼和浩特,40.82,111.75,21.0,0.38
20100708,呼和浩特,40.82,111.75,22.41,0.12
20100709,呼和浩特,40.82,111.75,19.77,14.99
20100710,呼和浩特,40.82,111.75,20.76,0.08
20100711,呼和浩特,40.82,111.75,21.31,0.0
20100712,呼和浩特,40.82,111.75,22.89,0.0
20100713,呼和浩特,40.82,111.75,24.05,0.55
20100714,呼和浩特,40.82,111.75,22.85,0.57
20100715,呼和浩特,40.82,111.75,21.51,4.02
20100716,呼和浩特,40.82,111.75,22.54,1.17
20100717,呼和浩特,40.82,111.75,22.49,1.8
20100718,呼和浩特,40.82,111.75,22.99,0.14
20100719,呼和浩特,40.82,111.75,22.36,1.47
20100720,呼和浩特,40.82,111.75,24.08,0.0
20100721,呼和浩特,40.82,111.75,26.32,0.0
20100722,呼和浩特,40.82,111.75,25.43,0.0
20100723,呼和浩特,40.82,111.75,26.04,0.0
20100724,呼和浩特,40.82,111.75,26.34,0.0
20100725,呼和浩特,40.82,111.75,25.91,0.0
20100726,呼和浩特,40.82,111.75,26.9,0.0
20100727,呼和浩特,40.82,111.75,26.79,0.0
20100728,呼和浩特,40.82,111.75,27.19,0.0
20100729,呼和浩特,40.82,111.75,29.94,0.73
20100730,呼和浩特,40.82,111.75,27.95,5.58
20100731,呼和浩特,40.82,111.75,19.93,6.33
20100801,呼和浩特,40.82,111.75,21.09,0.16
20100802,呼和浩特,40.82,111.75,21.77,7.97
20100803,呼和浩特,40.82,111.75,23.75,4.25
20100804,呼和浩特,40.82,111.75,22.31,0.85
20100805,呼和浩特,40.82,111.75,15.11,0.0
20100806,呼和浩特,40.82,111.75,17.63,0.18
20100807,呼和浩特,40.82,111.75,15.89,37.72
20100808,呼和浩特,40.82,111.75,18.5,3.84
20100809,呼和浩特,40.82,111.75,17.7,0.0
20100810,呼和浩特,40.82,111.75,20.49,0.01
20100811,呼和浩特,40.82,111.75,21.01,3.94
20100812,呼和浩特,40.82,111.75,21.87,0.41
20100813,呼和浩特,40.82,111.75,20.01,0.0
20100814,呼和浩特,40.82,111.75,15.52,0.0
20100815,呼和浩特,40.82,111.75,18.33,0.0
20100816,呼和浩特,40.82,111.75,19.2,0.56
20100817,呼和浩特,40.82,111.75,19.74,3.11
20100818,呼和浩特,40.82,111.75,16.55,3.35
20100819,呼和浩特,40.82,111.75,19.05,0.25
20100820,呼和浩特,40.82,111.75,18.81,1.64
20100821,呼和浩特,40.82,111.75,13.49,5.71
20100822,呼和浩特,40.82,111.75,15.83,0.0
20100823,呼和浩特,40.82,111.75,18.05,0.0
20100824,呼和浩特,40.82,111.75,17.5,0.0
20100825,呼和浩特,40.82,111.75,18.65,1.6
20100826,呼和浩特,40.82,111.75,17.6,0.0
20100827,呼和浩特,40.82,111.75,19.02,0.05
20100828,呼和浩特,40.82,111.75,19.13,0.0
20100829,呼和浩特,40.82,111.75,20.06,0.07
20100830,呼和浩特,40.82,111.75,16.96,0.49
20100831,呼和浩特,40.82,111.75,17.3,0.66
20100901,呼和浩特,40.82,111.75,16.41,4.99
20100902,呼和浩特,40.82,111.75,17.64,0.02
20100903,呼和浩特,40.82,111.75,15.75,0.02
20100904,呼和浩特,40.82,111.75,15.08,0.41
20100905,呼和浩特,40.82,111.75,17.72,0.0
20100906,呼和浩特,40.82,111.75,18.92,0.07
20100907,呼和浩特,40.82,111.75,14.92,13.76
20100908,呼和浩特,40.82,111.75,12.73,16.43
20100909,呼和浩特,40.82,111.75,11.95,2.02
20100910,呼和浩特,40.82,111.75,14.27,0.02
20100911,呼和浩特,40.82,111.75,16.98,0.0
20100912,呼和浩特,40.82,111.75,18.1,0.0
20100913,呼和浩特,40.82,111.75,18.03,0.0
20100914,呼和浩特,40.82,111.75,17.38,0.01
20100915,呼和浩特,40.82,111.75,15.6,1.14
20100916,呼和浩特,40.82,111.75,16.59,11.14
20100917,呼和浩特,40.82,111.75,14.04,24.51
20100918,呼和浩特,40.82,111.75,14.3,4.05
20100919,呼和浩特,40.82,111.75,16.34,0.01
20100920,呼和浩特,40.82,111.75,13.49,36.39
20100921,呼和浩特,40.82,111.75,5.81,3.31
20100922,呼和浩特,40.82,111.75,6.17,0.0
20100923,呼和浩特,40.82,111.75,9.39,0.0
20100924,呼和浩特,40.82,111.75,10.34,0.0
20100925,呼和浩特,40.82,111.75,9.28,0.14
20100926,呼和浩特,40.82,111.75,6.09,0.44
20100927,呼和浩特,40.82,111.75,3.67,0.0
20100928,呼和浩特,40.82,111.75,5.1,0.0
20100929,呼和浩特,40.82,111.75,7.04,0.0
20100930,呼和浩特,40.82,111.75,9.28,0.05
20101001,呼和浩特,40.82,111.75,6.47,8.11
20101002,呼和浩特,40.82,111.75,4.46,0.1
20101003,呼和浩特,40.82,111.75,5.13,0.0
20101004,呼和浩特,40.82,111.75,8.78,0.0
20101005,呼和浩特,40.82,111.75,9.35,0.0
20101006,呼和浩特,40.82,111.75,10.64,0.0
20101007,呼和浩特,40.82,111.75,12.23,0.0
20101008,呼和浩特,40.82,111.75,11.89,0.0
20101009,呼和浩特,40.82,111.75,10.92,2.48
20101010,呼和浩特,40.82,111.75,3.58,20.44
20101011,呼和浩特,40.82,111.75,1.67,0.03
20101012,呼和浩特,40.82,111.75,3.87,0.0
20101013,呼和浩特,40.82,111.75,4.67,0.0
20101014,呼和浩特,40.82,111.75,1.46,0.0
20101015,呼和浩特,40.82,111.75,3.07,0.0
20101016,呼和浩特,40.82,111.75,4.8,0.0
20101017,呼和浩特,40.82,111.75,4.23,0.0
20101018,呼和浩特,40.82,111.75,4.06,2.13
20101019,呼和浩特,40.82,111.75,2.93,0.0
20101020,呼和浩特,40.82,111.75,4.79,0.0
20101021,呼和浩特,40.82,111.75,6.78,0.0
20101022,呼和浩特,40.82,111.75,6.65,8.48
20101023,呼和浩特,40.82,111.75,7.99,1.05
20101024,呼和浩特,40.82,111.75,-2.55,0.69
20101025,呼和浩特,40.82,111.75,-3.94,0.0
20101026,呼和浩特,40.82,111.75,-4.81,0.01
20101027,呼和浩特,40.82,111.75,-2.15,0.0
20101028,呼和浩特,40.82,111.75,-0.6,0.0
20101029,呼和浩特,40.82,111.75,0.23,0.0
20101030,呼和浩特,40.82,111.75,0.74,0.0
20101031,呼和浩特,40.82,111.75,0.82,0.0
20100401,济南,36.67,116.98,8.67,0.02
20100402,济南,36.67,116.98,6.69,0.0
20100403,济南,36.67,116.98,10.1,0.0
20100404,济南,36.67,116.98,13.39,0.0
20100405,济南,36.67,116.98,13.34,0.0
20100406,济南,36.67,116.98,7.91,0.0
20100407,济南,36.67,116.98,9.19,0.0
20100408,济南,36.67,116.98,11.91,0.0
20100409,济南,36.67,116.98,12.47,0.02
20100410,济南,36.67,116.98,9.05,0.18
20100411,济南,36.67,116.98,7.69,0.06
20100412,济南,36.67,116.98,5.67,2.55
20100413,济南,36.67,116.98,4.36,0.0
20100414,济南,36.67,116.98,4.05,0.55
20100415,济南,36.67,116.98,6.44,0.0
20100416,济南,36.67,116.98,10.22,0.0
20100417,济南,36.67,116.98,12.38,0.0
20100418,济南,36.67,116.98,16.2,0.0
20100419,济南,36.67,116.98,17.19,0.0
20100420,济南,36.67,116.98,14.39,0.65
20100421,济南,36.67,116.98,9.08,6.84
20100422,济南,36.67,116.98,11.95,2.26
20100423,济南,36.67,116.98,11.84,0.0
20100424,济南,36.67,116.98,13.94,0.0
20100425,济南,36.67,116.98,12.98,1.36
20100426,济南,36.67,116.98,11.9,1.58
20100427,济南,36.67,116.98,10.25,0.94
20100428,济南,36.67,116.98,7.82,0.0
20100429,济南,36.67,116.98,11.1,0.0
20100430,济南,36.67,116.98,14.21,0.0
20100501,济南,36.67,116.98,18.09,0.0
20100502,济南,36.67,116.98,23.07,0.0
20100503,济南,36.67,116.98,25.82,0.07
20100504,济南,36.67,116.98,24.12,10.56
20100505,济南,36.67,116.98,21.2,4.92
20100506,济南,36.67,116.98,17.53,0.0
20100507,济南,36.67,116.98,20.21,0.0
20100508,济南,36.67,116.98,20.76,0.0
20100509,济南,36.67,116.98,17.79,0.0
20100510,济南,36.67,116.98,17.26,0.0
20100511,济南,36.67,116.98,16.19,0.0
20100512,济南,36.67,116.98,17.75,0.0
20100513,济南,36.67,116.98,19.63,0.0
20100514,济南,36.67,116.98,17.32,0.0
20100515,济南,36.67,116.98,18.64,0.0
20100516,济南,36.67,116.98,17.01,8.16
20100517,济南,36.67,116.98,18.95,11.29
20100518,济南,36.67,116.98,18.07,0.31
20100519,济南,36.67,116.98,21.31,0.0
20100520,济南,36.67,116.98,23.23,0.0
20100521,济南,36.67,116.98,22.16,0.04
20100522,济南,36.67,116.98,19.23,0.23
20100523,济南,36.67,116.98,21.1,0.0
20100524,济南,36.67,116.98,22.25,0.0
20100525,济南,36.67,116.98,23.1,0.0
20100526,济南,36.67,116.98,23.4,0.0
20100527,济南,36.67,116.98,22.35,3.61
20100528,济南,36.67,116.98,21.77,0.92
20100529,济南,36.67,116.98,24.9,0.01
20100530,济南,36.67,116.98,24.7,0.02
20100531,济南,36.67,116.98,20.54,0.0
20100601,济南,36.67,116.98,21.02,0.0
20100602,济南,36.67,116.98,22.28,3.39
20100603,济南,36.67,116.98,21.03,5.08
20100604,济南,36.67,116.98,21.37,1.97
20100605,济南,36.67,116.98,22.44,0.12
20100606,济南,36.67,116.98,23.14,0.0
20100607,济南,36.67,116.98,24.09,0.0
20100608,济南,36.67,116.98,22.96,0.0
20100609,济南,36.67,116.98,20.17,2.7
20100610,济南,36.67,116.98,18.73,3.81
20100611,济南,36.67,116.98,21.42,0.06
20100612,济南,36.67,116.98,23.89,0.0
20100613,济南,36.67,116.98,26.39,0.0
20100614,济南,36.67,116.98,27.8,0.0
20100615,济南,36.67,116.98,29.66,0.0
20100616,济南,36.67,116.98,29.48,0.0
20100617,济南,36.67,116.98,27.8,24.98
20100618,济南,36.67,116.98,23.84,11.63
20100619,济南,36.67,116.98,24.51,0.0
20100620,济南,36.67,116.98,26.7,0.0
20100621,济南,36.67,116.98,27.79,0.0
20100622,济南,36.67,116.98,28.76,3.19
20100623,济南,36.67,116.98,25.22,3.02
20100624,济南,36.67,116.98,25.84,0.36
20100625,济南,36.67,116.98,26.46,0.01
20100626,济南,36.67,116.98,27.26,0.0
20100627,济南,36.67,116.98,28.06,0.0
20100628,济南,36.67,116.98,29.46,0.0
20100629,济南,36.67,116.98,31.24,0.0
20100630,济南,36.67,116.98,30.76,12.38
20100701,济南,36.67,116.98,27.23,30.9
20100702,济南,36.67,116.98,26.97,0.03
20100703,济南,36.67,116.98,27.95,0.0
20100704,济南,36.67,116.98,30.1,0.0
20100705,济南,36.67,116.98,31.31,0.01
20100706,济南,36.67,116.98,31.72,0.0
20100707,济南,36.67,116.98,28.67,6.23
20100708,济南,36.67,116.98,29.34,5.24
20100709,济南,36.67,116.98,28.09,2.17
20100710,济南,36.67,116.98,25.76,7.72
20100711,济南,36.67,116.98,27.05,0.0
20100712,济南,36.67,116.98,28.24,0.0
20100713,济南,36.67,116.98,28.25,0.1
20100714,济南,36.67,116.98,28.0,4.57
20100715,济南,36.67,116.98,27.93,0.4
20100716,济南,36.67,116.98,27.58,0.0
20100717,济南,36.67,116.98,24.21,14.37
20100718,济南,36.67,116.98,26.25,1.64
20100719,济南,36.67,116.98,24.35,54.42
20100720,济南,36.67,116.98,23.57,4.71
20100721,济南,36.67,116.98,26.1,0.35
20100722,济南,36.67,116.98,28.16,0.01
20100723,济南,36.67,116.98,27.77,5.43
20100724,济南,36.67,116.98,28.09,0.85
20100725,济南,36.67,116.98,28.65,3.24
20100726,济南,36.67,116.98,28.64,5.88
20100727,济南,36.67,116.98,28.77,0.23
20100728,济南,36.67,116.98,28.9,0.0
20100729,济南,36.67,116.98,30.36,0.0
20100730,济南,36.67,116.98,31.88,0.0
20100731,济南,36.67,116.98,31.89,4.62
20100801,济南,36.67,116.98,27.9,7.37
20100802,济南,36.67,116.98,27.12,0.14
20100803,济南,36.67,116.98,30.21,0.28
20100804,济南,36.67,116.98,31.36,21.39
20100805,济南,36.67,116.98,25.63,5.23
20100806,济南,36.67,116.98,25.25,0.0
20100807,济南,36.67,116.98,25.21,10.33
20100808,济南,36.67,116.98,27.58,28.59
20100809,济南,36.67,116.98,27.29,18.1
20100810,济南,36.67,116.98,25.86,5.42
20100811,济南,36.67,116.98,27.27,13.66
20100812,济南,36.67,116.98,26.0,4.51
20100813,济南,36.67,116.98,27.52,16.47
20100814,济南,36.67,116.98,24.53,53.82
20100815,济南,36.67,116.98,24.59,0.0
20100816,济南,36.67,116.98,24.48,2.16
20100817,济南,36.67,116.98,24.52,2.36
20100818,济南,36.67,116.98,25.07,4.28
20100819,济南,36.67,116.98,27.25,67.62
20100820,济南,36.67,116.98,26.49,36.3
20100821,济南,36.67,116.98,26.84,17.99
20100822,济南,36.67,116.98,22.35,2.2
20100823,济南,36.67,116.98,19.9,10.7
20100824,济南,36.67,116.98,18.1,28.24
20100825,济南,36.67,116.98,19.07,6.24
20100826,济南,36.67,116.98,20.56,8.44
20100827,济南,36.67,116.98,21.15,2.58
20100828,济南,36.67,116.98,21.55,0.0
20100829,济南,36.67,116.98,22.93,0.0
20100830,济南,36.67,116.98,22.17,0.0
20100831,济南,36.67,116.98,23.53,0.23
20100901,济南,36.67,116.98,23.49,0.0
20100902,济南,36.67,116.98,21.92,0.24
20100903,济南,36.67,116.98,21.34,0.11
20100904,济南,36.67,116.98,22.83,1.25
20100905,济南,36.67,116.98,22.79,1.19
20100906,济南,36.67,116.98,21.85,13.16
20100907,济南,36.67,116.98,21.0,46.62
20100908,济南,36.67,116.98,19.6,6.23
20100909,济南,36.67,116.98,19.19,1.1
20100910,济南,36.67,116.98,21.2,9.59
20100911,济南,36.67,116.98,22.4,0.0
20100912,济南,36.67,116.98,23.11,0.0
20100913,济南,36.67,116.98,23.44,0.15
20100914,济南,36.67,116.98,23.52,0.0
20100915,济南,36.67,116.98,22.88,0.0
20100916,济南,36.67,116.98,22.92,0.01
20100917,济南,36.67,116.98,24.14,0.59
20100918,济南,36.67,116.98,22.42,0.76
20100919,济南,36.67,116.98,19.29,0.58
20100920,济南,36.67,116.98,23.09,0.79
20100921,济南,36.67,116.98,18.65,4.84
20100922,济南,36.67,116.98,14.0,0.02
20100923,济南,36.67,116.98,15.55,0.0
20100924,济南,36.67,116.98,14.05,0.07
20100925,济南,36.67,116.98,14.79,0.18
20100926,济南,36.67,116.98,16.7,0.0
20100927,济南,36.67,116.98,16.83,0.0
20100928,济南,36.67,116.98,12.67,0.0
20100929,济南,36.67,116.98,15.3,0.0
20100930,济南,36.67,116.98,16.58,0.0
20101001,济南,36.67,116.98,18.6,0.09
20101002,济南,36.67,116.98,17.02,0.07
20101003,济南,36.67,116.98,13.47,0.02
20101004,济南,36.67,116.98,13.48,0.0
20101005,济南,36.67,116.98,15.17,0.0
20101006,济南,36.67,116.98,16.13,0.0
20101007,济南,36.67,116.98,14.82,0.0
20101008,济南,36.67,116.98,15.33,0.0
20101009,济南,36.67,116.98,14.96,0.0
20101010,济南,36.67,116.98,16.23,0.0
20101011,济南,36.67,116.98,14.73,0.02
20101012,济南,36.67,116.98,11.92,0.0
20101013,济南,36.67,116.98,14.44,0.0
20101014,济南,36.67,116.98,14.2,0.07
20101015,济南,36.67,116.98,13.3,0.71
20101016,济南,36.67,116.98,13.58,0.0
20101017,济南,36.67,116.98,11.1,0.14
20101018,济南,36.67,116.98,12.99,1.32
20101019,济南,36.67,116.98,11.96,0.08
20101020,济南,36.67,116.98,11.86,0.01
20101021,济南,36.67,116.98,12.84,0.0
20101022,济南,36.67,116.98,13.28,0.0
20101023,济南,36.67,116.98,14.04,0.0
20101024,济南,36.67,116.98,13.02,1.08
20101025,济南,36.67,116.98,6.25,0.13
20101026,济南,36.67,116.98,3.34,0.0
20101027,济南,36.67,116.98,4.93,0.0
20101028,济南,36.67,116.98,7.26,0.0
20101029,济南,36.67,116.98,9.85,0.0
20101030,济南,36.67,116.98,10.09,0.0
20101031,济南,36.67,116.98,11.07,0.0
20100401,郑州,34.76,113.65,12.35,0.03
20100402,郑州,34.76,113.65,11.26,0.0
20100403,郑州,34.76,113.65,12.95,0.0
20100404,郑州,34.76,113.65,15.51,0.0
20100405,郑州,34.76,113.65,18.11,0.0
20100406,郑州,34.76,113.65,11.49,0.0
20100407,郑州,34.76,113.65,11.83,0.0
20100408,郑州,34.76,113.65,14.47,0.0
20100409,郑州,34.76,113.65,15.37,0.0
20100410,郑州,34.76,113.65,13.02,0.0
20100411,郑州,34.76,113.65,9.74,0.03
20100412,郑州,34.76,113.65,10.74,0.59
20100413,郑州,34.76,113.65,7.5,0.29
20100414,郑州,34.76,113.65,4.97,3.57
20100415,郑州,34.76,113.65,9.4,0.0
20100416,郑州,34.76,113.65,12.16,0.0
20100417,郑州,34.76,113.65,15.02,0.01
20100418,郑州,34.76,113.65,17.89,0.0
20100419,郑州,34.76,113.65,17.6,0.0
20100420,郑州,34.76,113.65,15.15,26.54
20100421,郑州,34.76,113.65,10.52,18.72
20100422,郑州,34.76,113.65,14.18,0.05
20100423,郑州,34.76,113.65,13.56,0.0
20100424,郑州,34.76,113.65,15.39,0.0
20100425,郑州,34.76,113.65,14.18,0.06
20100426,郑州,34.76,113.65,13.47,0.0
20100427,郑州,34.76,113.65,14.44,0.01
20100428,郑州,34.76,113.65,13.18,0.0
20100429,郑州,34.76,113.65,16.08,0.0
20100430,郑州,34.76,113.65,16.87,0.0
